YEAR,PRIMARY_SAMPLE_UNIT,protected_status,psu_richness,psu_simpson,psu_shannon
2006,048U,all,31,10.501182541388953,15.866698421996004
2006,050U,all,19,9.623762376237629,12.096299263173911
2006,051U,all,1,1.0,1.0
2006,051U,all,4,4.0,4.0
2006,051U,all,3,3.000000000000001,2.9999999999999996
2006,051U,all,4,3.3684210526315788,3.6813650454046867
2006,051U,all,2,1.4705882352941173,1.6493848884661177
2006,051U,all,2,1.6,1.7547653506033232
2006,051U,all,2,1.7241379310344829,1.8420227750373133
2006,051U,all,1,1.0,1.0
2006,051U,all,1,1.0,1.0
2006,051U,all,1,1.0,1.0
2006,051U,all,1,1.0,1.0
2006,052U,all,1,1.0,1.0
2006,052U,all,7,7.0000000000000036,6.999999999999999
2006,052U,all,3,3.000000000000001,2.9999999999999996
2006,052U,all,1,1.0,1.0
2006,052U,all,2,1.923076923076923,1.9601317042077895
2006,052U,all,1,1.0,1.0
2006,052U,all,3,2.272727272727273,2.586409289858933
2006,052U,all,1,1.0,1.0
2006,052U,all,1,1.0,1.0
2006,052U,all,1,1.0,1.0
2006,052U,all,1,1.0,1.0
2006,052U,all,1,1.0,1.0
2006,053U,all,1,1.0,1.0
2006,053U,all,6,6.000000000000002,6.0
2006,053U,all,4,3.0228571428571422,3.4165984663804974
2006,053U,all,1,1.0,1.0
2006,053U,all,1,1.0,1.0
2006,053U,all,1,1.0,1.0
2006,053U,all,1,1.0,1.0
2006,053U,all,1,1.0,1.0
2006,053U,all,1,1.0,1.0
2006,053U,all,1,1.0,1.0
2006,053U,all,2,1.8823529411764706,1.9378192408783848
2006,060U,all,6,5.444444444444445,5.742347492053464
2006,060U,all,14,6.168674698795181,9.295029496347489
2006,060U,all,4,3.102564102564102,3.4579789224902
2006,060U,all,4,3.085470085470085,3.423894749286088
2006,060U,all,1,1.0,1.0
2006,060U,all,1,1.0,1.0
2006,060U,all,1,1.0,1.0
2006,060U,all,2,1.9395973154362416,1.9689381838052655
2006,060U,all,1,1.0,1.0
2006,060U,all,1,1.0,1.0
2006,060U,all,1,1.0,1.0
2006,063U,all,3,2.6666666666666665,2.82842712474619
2006,063U,all,11,4.472392638036811,6.677906096128136
2006,063U,all,3,1.588235294117647,1.9812716892692186
2006,063U,all,1,1.0,1.0
2006,063U,all,1,1.0,1.0
2006,063U,all,1,1.0,1.0
2006,063U,all,1,1.0,1.0
2006,063U,all,1,1.0,1.0
2006,063U,all,1,1.0,1.0
2006,063U,all,1,1.0,1.0
2006,063U,all,1,1.0,1.0
2006,210U,all,9,4.909732016925246,6.13627163952155
2006,301U,all,0,Inf,1.0
2006,301U,all,12,3.1604938271604937,5.5240795705062355
2006,301U,all,5,4.999999999999998,5.000000000000001
2006,301U,all,4,2.455782312925171,2.7957322460286695
2006,301U,all,2,1.4922279792746116,1.6681914464799614
2006,301U,all,1,1.0,1.0
2006,301U,all,1,1.0,1.0
2006,301U,all,2,2.0,2.0
2006,301U,all,1,1.0,1.0
2006,301U,all,1,1.0,1.0
2006,301U,all,1,1.0,1.0
2006,302U,all,2,2.0,2.0
2006,302U,all,9,6.784615384615384,7.64112225262263
2006,302U,all,5,3.7692307692307696,4.3713693440071175
2006,302U,all,2,2.0,2.0
2006,302U,all,1,1.0,1.0
2006,302U,all,2,1.8823529411764706,1.9378192408783848
2006,302U,all,1,1.0,1.0
2006,302U,all,1,1.0,1.0
2006,302U,all,1,1.0,1.0
2006,302U,all,1,1.0,1.0
2006,302U,all,1,1.0,1.0
2006,302U,all,1,1.0,1.0
2006,302U,all,1,1.0,1.0
2006,329U,all,3,3.000000000000001,2.9999999999999996
2006,329U,all,14,4.371584699453551,6.9001524601356925
2006,329U,all,4,2.6825396825396823,3.061695559392034
2006,329U,all,3,1.4578313253012045,1.822421430545617
2006,329U,all,2,1.923076923076923,1.9601317042077895
2006,329U,all,4,2.4364640883977904,3.046990073928921
2006,329U,all,1,1.0,1.0
2006,329U,all,2,1.9801980198019797,1.9900083082219462
2006,329U,all,2,1.3846153846153844,1.5691925832141966
2006,329U,all,1,1.0,1.0
2006,329U,all,1,1.0,1.0
2006,329U,all,1,1.0,1.0
2006,329U,all,1,1.0,1.0
2006,329U,all,1,1.0,1.0
2006,329U,all,1,1.0,1.0
2006,329U,all,2,2.0,2.0
2006,330U,all,2,1.9600000000000004,1.9796263300525183
2006,330U,all,11,1.2602343631106379,1.8208744493144802
2006,330U,all,6,1.6896551724137934,2.5397709186252158
2006,330U,all,2,1.5076923076923079,1.6813210759468074
2006,330U,all,2,2.0,2.0
2006,330U,all,2,1.5661605206073752,1.7287739684700894
2006,330U,all,1,1.0,1.0
2006,330U,all,1,1.0,1.0
2006,330U,all,1,1.0,1.0
2006,330U,all,2,1.982022471910112,1.990936542338649
2006,330U,all,1,1.0,1.0
2006,330U,all,1,1.0,1.0
2006,331U,all,1,1.0,1.0
2006,331U,all,18,12.844444444444449,15.000150107197188
2006,331U,all,4,1.9230769230769234,2.5611285178871386
2006,331U,all,4,2.4732824427480913,3.046800522870888
2006,331U,all,1,1.0,1.0
2006,331U,all,2,1.993103448275862,1.996540789103284
2006,331U,all,1,1.0,1.0
2006,331U,all,1,1.0,1.0
2006,331U,all,1,1.0,1.0
2006,331U,all,1,1.0,1.0
2006,331U,all,1,1.0,1.0
2006,331U,all,1,1.0,1.0
2006,335U,all,0,Inf,1.0
2006,335U,all,9,7.117647058823531,8.152085136711108
2006,335U,all,3,3.000000000000001,2.9999999999999996
2006,335U,all,4,4.0,4.0
2006,335U,all,3,2.919191919191919,2.960114766564092
2006,335U,all,2,1.7534246575342465,1.8609486313308101
2006,335U,all,1,1.0,1.0
2006,335U,all,1,1.0,1.0
2006,335U,all,1,1.0,1.0
2006,335U,all,1,1.0,1.0
2006,346U,all,4,4.0,4.0
2006,346U,all,12,11.999999999999995,12.0
2006,346U,all,7,7.0000000000000036,6.999999999999999
2006,346U,all,1,1.0,1.0
2006,346U,all,1,1.0,1.0
2006,346U,all,1,1.0,1.0
2006,346U,all,2,1.9941733430444284,1.9970788700453608
2006,346U,all,1,1.0,1.0
2006,346U,all,1,1.0,1.0
2006,346U,all,2,1.9893491124260354,1.9946484289125868
2006,346U,all,1,1.0,1.0
2006,346U,all,1,1.0,1.0
2006,407U,all,2,1.923076923076923,1.9601317042077895
2006,407U,all,7,5.260869565217391,6.041499279653287
2006,407U,all,5,2.9220779220779223,3.75
2006,407U,all,1,1.0,1.0
2006,407U,all,2,1.923076923076923,1.9601317042077895
2006,407U,all,2,1.7041420118343193,1.828758372307556
2006,407U,all,1,1.0,1.0
2006,407U,all,1,1.0,1.0
2006,407U,all,1,1.0,1.0
2006,407U,all,1,1.0,1.0
2006,407U,all,1,1.0,1.0
2006,408U,all,0,Inf,1.0
2006,408U,all,6,4.571428571428571,5.298702257124207
2006,408U,all,2,2.0,2.0
2006,408U,all,3,2.8139534883720936,2.9069066786738817
2006,408U,all,2,1.9600000000000004,1.9796263300525183
2006,408U,all,1,1.0,1.0
2006,408U,all,1,1.0,1.0
2006,408U,all,1,1.0,1.0
2006,426U,all,4,4.0,4.0
2006,426U,all,10,3.9800995024875627,5.330287371597925
2006,426U,all,3,2.272727272727273,2.586409289858933
2006,426U,all,6,5.714285714285713,5.8674115786226215
2006,426U,all,2,1.0831889081455806,1.182870542802813
2006,426U,all,1,1.0,1.0
2006,426U,all,1,1.0,1.0
2006,426U,all,1,1.0,1.0
2006,426U,all,2,1.7241379310344829,1.8420227750373133
2006,426U,all,1,1.0,1.0
2006,426U,all,1,1.0,1.0
2006,426U,all,1,1.0,1.0
2006,426U,all,1,1.0,1.0
2006,426U,all,1,1.0,1.0
2006,426U,all,1,1.0,1.0
2006,438U,all,3,1.975609756097561,2.336573541485641
2006,438U,all,8,8.0,7.999999999999998
2006,438U,all,6,3.755555555555555,4.569403469930822
2006,438U,all,3,2.513043478260869,2.725740009580304
2006,438U,all,1,1.0,1.0
2006,438U,all,1,1.0,1.0
2006,438U,all,2,2.0,2.0
2006,438U,all,1,1.0,1.0
2006,438U,all,1,1.0,1.0
2006,493U,all,1,1.0,1.0
2006,493U,all,8,6.4,7.019061402413293
2006,493U,all,7,3.0421052631578944,4.3758642637053295
2006,493U,all,1,1.0,1.0
2006,493U,all,2,1.4705882352941173,1.6493848884661177
2006,493U,all,2,1.4922279792746116,1.6681914464799614
2006,493U,all,1,1.0,1.0
2006,493U,all,1,1.0,1.0
2006,493U,all,1,1.0,1.0
2006,493U,all,1,1.0,1.0
2006,081U,all,29,8.640130306423698,12.544809834972472
2006,087U,all,5,4.999999999999998,5.000000000000001
2006,087U,all,7,5.400000000000002,6.240251469155713
2006,087U,all,1,1.0,1.0
2006,087U,all,1,1.0,1.0
2006,087U,all,1,1.0,1.0
2006,087U,all,2,2.0,2.0
2006,087U,all,1,1.0,1.0
2006,087U,all,1,1.0,1.0
2006,091U,all,2,2.0,2.0
2006,091U,all,5,3.7692307692307696,4.3713693440071175
2006,091U,all,4,2.5789473684210527,3.1700328249236738
2006,091U,all,1,1.0,1.0
2006,091U,all,1,1.0,1.0
2006,091U,all,1,1.0,1.0
2006,091U,all,1,1.0,1.0
2006,091U,all,1,1.0,1.0
2006,091U,all,1,1.0,1.0
2006,091U,all,1,1.0,1.0
2006,092U,all,1,1.0,1.0
2006,092U,all,8,4.083333333333332,5.303037492416016
2006,092U,all,1,1.0,1.0
2006,092U,all,2,1.923076923076923,1.9601317042077895
2006,092U,all,1,1.0,1.0
2006,092U,all,1,1.0,1.0
2006,092U,all,1,1.0,1.0
2006,092U,all,1,1.0,1.0
2006,103U,all,2,1.7999999999999998,1.8898815748423097
2006,103U,all,5,1.8000000000000003,2.5846592154352077
2006,103U,all,1,1.0,1.0
2006,103U,all,1,1.0,1.0
2006,103U,all,1,1.0,1.0
2006,103U,all,1,1.0,1.0
2006,103U,all,1,1.0,1.0
2006,103U,all,1,1.0,1.0
2006,104U,all,2,1.6896551724137931,1.8189685116531733
2006,104U,all,6,6.000000000000002,6.0
2006,104U,all,1,1.0,1.0
2006,104U,all,2,1.3846153846153844,1.5691925832141966
2006,104U,all,1,1.0,1.0
2006,107U,all,4,1.5705521472392638,2.01277524931342
2006,107U,all,8,4.5,6.136825074673444
2006,107U,all,4,3.571428571428571,3.7892914162759954
2006,107U,all,2,1.8823529411764706,1.9378192408783848
2006,107U,all,1,1.0,1.0
2006,107U,all,1,1.0,1.0
2006,107U,all,2,1.6,1.7547653506033232
2006,107U,all,1,1.0,1.0
2006,107U,all,1,1.0,1.0
2006,107U,all,1,1.0,1.0
2006,107U,all,1,1.0,1.0
2006,107U,all,1,1.0,1.0
2006,108U,all,3,2.6666666666666665,2.82842712474619
2006,108U,all,12,4.984615384615385,6.842486260777025
2006,108U,all,7,3.3061224489795915,4.625761785230096
2006,108U,all,3,2.7371524852569507,2.8630385201604276
2006,108U,all,3,2.080711354309165,2.4273246594807056
2006,108U,all,1,1.0,1.0
2006,108U,all,1,1.0,1.0
2006,108U,all,1,1.0,1.0
2006,108U,all,1,1.0,1.0
2006,108U,all,1,1.0,1.0
2006,108U,all,2,1.9801980198019797,1.9900083082219462
2006,108U,all,1,1.0,1.0
2006,260U,all,30,11.812698412698408,17.960916395887434
2006,358U,all,2,2.0,2.0
2006,358U,all,14,4.551181102362204,7.2050432373421165
2006,358U,all,7,3.2356902356902366,4.6319837147644805
2006,358U,all,5,1.9525061626951519,2.625974500087499
2006,358U,all,2,1.7999999999999998,1.8898815748423097
2006,358U,all,1,1.0,1.0
2006,358U,all,2,1.3958434026099564,1.5801999258304233
2006,358U,all,2,1.8823529411764706,1.9378192408783848
2006,358U,all,1,1.0,1.0
2006,358U,all,1,1.0,1.0
2006,358U,all,1,1.0,1.0
2006,358U,all,2,1.5297958848412665,1.6996569949940648
2006,358U,all,1,1.0,1.0
2006,359U,all,3,3.000000000000001,2.9999999999999996
2006,359U,all,14,5.728813559322034,8.917463176233301
2006,359U,all,3,2.272727272727273,2.586409289858933
2006,359U,all,8,5.433110367892976,6.201431146418445
2006,359U,all,1,1.0,1.0
2006,359U,all,1,1.0,1.0
2006,359U,all,2,1.6,1.7547653506033232
2006,359U,all,2,1.4235294117647057,1.6066307960863546
2006,359U,all,1,1.0,1.0
2006,359U,all,1,1.0,1.0
2006,359U,all,1,1.0,1.0
2006,359U,all,1,1.0,1.0
2006,360U,all,4,2.8139534883720936,3.1970405217311133
2006,360U,all,1,1.0,1.0
2006,360U,all,16,13.5,14.988297197800874
2006,360U,all,9,7.200000000000003,8.123239660131475
2006,360U,all,1,1.0,1.0
2006,360U,all,2,1.7999999999999998,1.8898815748423097
2006,360U,all,4,3.9032258064516125,3.953278334969868
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,2,1.8823529411764706,1.9378192408783848
2006,360U,all,2,1.8823529411764706,1.9378192408783848
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,2,1.9559902200488999,1.97754189985451
2006,360U,all,2,1.9659632402995235,1.9827118282548453
2006,360U,all,1,1.0,1.0
2006,360U,all,2,1.7841483979763912,1.8801898956467533
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,360U,all,1,1.0,1.0
2006,371U,all,3,2.5714285714285716,2.7494592739972052
2006,371U,all,7,5.400000000000002,6.240251469155713
2006,371U,all,8,4.2608695652173925,5.883426842166355
2006,371U,all,4,1.5817223198594024,2.099105975141715
2006,371U,all,2,1.7999999999999998,1.8898815748423097
2006,371U,all,3,1.7005388760585065,2.0991127953981668
2006,371U,all,2,1.9058823529411761,1.9508174262050981
2006,371U,all,1,1.0,1.0
2006,371U,all,1,1.0,1.0
2006,371U,all,1,1.0,1.0
2006,371U,all,1,1.0,1.0
2006,371U,all,2,1.8516809492419248,1.9204216535522112
2006,371U,all,1,1.0,1.0
2006,371U,all,1,1.0,1.0
2006,371U,all,1,1.0,1.0
2006,375U,all,2,2.0,2.0
2006,375U,all,16,6.5,10.705480893171606
2006,375U,all,10,8.04761904761905,9.068305454088847
2006,375U,all,5,4.737704918032787,4.876160975262546
2006,375U,all,1,1.0,1.0
2006,375U,all,2,1.9459459459459456,1.9722859800819112
2006,375U,all,3,2.2342675832892653,2.5371081979047716
2006,375U,all,3,2.7777777777777777,2.8881085463122784
2006,375U,all,1,1.0,1.0
2006,375U,all,1,1.0,1.0
2006,375U,all,2,1.8823529411764706,1.9378192408783848
2006,375U,all,1,1.0,1.0
2006,375U,all,2,2.0,2.0
2006,375U,all,1,1.0,1.0
2006,375U,all,2,1.856733524355301,1.9233237521857116
2006,375U,all,1,1.0,1.0
2006,375U,all,1,1.0,1.0
2006,375U,all,1,1.0,1.0
2006,375U,all,1,1.0,1.0
2006,379U,all,4,2.076923076923077,2.72568088924821
2006,379U,all,11,3.3664122137404586,5.980367714157166
2006,379U,all,4,3.000000000000001,3.3699221861993243
2006,379U,all,2,2.0,2.0
2006,379U,all,1,1.0,1.0
2006,379U,all,2,1.8823529411764706,1.9378192408783848
2006,379U,all,1,1.0,1.0
2006,379U,all,2,1.2974595842956118,1.4774433601635397
2006,379U,all,2,2.0,2.0
2006,379U,all,2,1.533272561531449,1.7024962104922206
2006,379U,all,1,1.0,1.0
2006,379U,all,1,1.0,1.0
2006,379U,all,1,1.0,1.0
2006,379U,all,1,1.0,1.0
2006,379U,all,1,1.0,1.0
2006,379U,all,1,1.0,1.0
2006,381U,all,1,1.0,1.0
2006,381U,all,12,9.142857142857142,10.597404514248414
2006,381U,all,4,4.0,4.0
2006,381U,all,1,1.0,1.0
2006,381U,all,3,2.272727272727273,2.586409289858933
2006,381U,all,3,2.8969957081545066,2.949053233142297
2006,381U,all,1,1.0,1.0
2006,381U,all,1,1.0,1.0
2006,381U,all,1,1.0,1.0
2006,381U,all,1,1.0,1.0
2006,381U,all,1,1.0,1.0
2006,381U,all,1,1.0,1.0
2006,381U,all,1,1.0,1.0
2006,461U,all,4,3.000000000000001,3.464101615137754
2006,461U,all,7,5.400000000000002,6.240251469155713
2006,461U,all,3,2.314285714285714,2.552027924280892
2006,461U,all,3,2.7108433734939754,2.8398664781483998
2006,461U,all,1,1.0,1.0
2006,461U,all,1,1.0,1.0
2006,471U,all,4,1.4787018255578095,1.9630928428655745
2006,471U,all,19,3.488852188274153,6.978895274825208
2006,471U,all,11,7.529411764705882,9.20756407058823
2006,471U,all,2,2.0,2.0
2006,471U,all,1,1.0,1.0
2006,471U,all,2,2.0,2.0
2006,471U,all,1,1.0,1.0
2006,471U,all,1,1.0,1.0
2006,471U,all,1,1.0,1.0
2006,471U,all,1,1.0,1.0
2006,471U,all,1,1.0,1.0
2006,479U,all,3,2.882352941176471,2.941713421083178
2006,479U,all,6,2.529032258064516,3.2388313620435034
2006,479U,all,3,3.000000000000001,2.9999999999999996
2006,479U,all,3,2.864406779661017,2.9252919313143395
2006,479U,all,2,1.3846153846153844,1.5691925832141966
2006,479U,all,3,2.119831814996496,2.4736976853482995
2006,479U,all,3,2.3960396039603964,2.6291874138196913
2006,479U,all,2,1.4561797752808987,1.636571749955805
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,479U,all,1,1.0,1.0
2006,480U,all,0,Inf,1.0
2006,480U,all,11,10.999999999999996,11.000000000000002
2006,480U,all,4,4.0,4.0
2006,480U,all,3,2.272727272727273,2.586409289858933
2006,480U,all,1,1.0,1.0
2006,480U,all,3,3.000000000000001,2.9999999999999996
2006,480U,all,1,1.0,1.0
2006,480U,all,1,1.0,1.0
2006,480U,all,2,1.991150442477876,1.9955571994469739
2006,480U,all,1,1.0,1.0
2006,480U,all,1,1.0,1.0
2006,499U,all,4,3.571428571428571,3.7204105801130147
2006,499U,all,9,4.446153846153846,6.28448229439157
2006,499U,all,3,3.000000000000001,2.9999999999999996
2006,499U,all,1,1.0,1.0
2006,499U,all,1,1.0,1.0
2006,499U,all,3,2.919191919191919,2.960114766564092
2006,499U,all,1,1.0,1.0
2006,499U,all,1,1.0,1.0
2006,499U,all,1,1.0,1.0
2006,499U,all,1,1.0,1.0
2006,680U,all,2,1.6,1.7547653506033232
2006,680U,all,7,4.370629370629371,5.218793982747383
2006,680U,all,12,2.864406779661017,5.4507863547346025
2006,680U,all,5,3.922448979591837,4.36228426347926
2006,680U,all,1,1.0,1.0
2006,680U,all,2,1.1803278688524592,1.3322056912494478
2006,680U,all,2,1.6,1.7547653506033232
2006,680U,all,1,1.0,1.0
2006,680U,all,1,1.0,1.0
2006,680U,all,1,1.0,1.0
2006,680U,all,1,1.0,1.0
2006,680U,all,1,1.0,1.0
2006,680U,all,1,1.0,1.0
2006,680U,all,1,1.0,1.0
2006,680U,all,1,1.0,1.0
2006,035U,all,1,1.0,1.0
2006,035U,all,20,9.322580645161292,14.20981778349806
2006,035U,all,4,3.266666666666668,3.5859888270569535
2006,035U,all,3,2.4381270903010037,2.616592558281491
2006,035U,all,3,2.7557251908396947,2.8765043926750717
2006,035U,all,3,1.4578313253012045,1.822421430545617
2006,035U,all,1,1.0,1.0
2006,035U,all,1,1.0,1.0
2006,035U,all,1,1.0,1.0
2006,035U,all,1,1.0,1.0
2006,040U,all,25,6.248654131231958,10.33672741394659
2006,041U,all,2,2.0,2.0
2006,041U,all,13,13.000000000000009,13.000000000000005
2006,041U,all,8,4.0,5.558138376928079
2006,041U,all,3,2.864406779661017,2.9252919313143395
2006,041U,all,1,1.0,1.0
2006,041U,all,3,2.590296495956873,2.75436660401286
2006,041U,all,2,2.0,2.0
2006,041U,all,1,1.0,1.0
2006,041U,all,2,1.3461063040791097,1.5300926564979602
2006,041U,all,1,1.0,1.0
2006,041U,all,1,1.0,1.0
2006,041U,all,1,1.0,1.0
2006,042U,all,45,11.032869133023869,16.772833430651502
2006,043U,all,23,8.946980854197346,12.77230985486223
2006,064U,all,24,6.036281179138323,10.46160088958245
2006,074U,all,36,9.403351785849704,14.986302623502002
2006,076U,all,31,8.206228373702423,13.730134645206475
2006,223U,all,34,9.781492537313433,14.9899405852766
2006,414U,all,4,3.5999999999999996,3.77976314968462
2006,414U,all,14,7.806451612903225,10.585443111150303
2006,414U,all,9,6.259259259259258,7.627492990030072
2006,414U,all,4,3.2258064516129026,3.578837578858573
2006,414U,all,2,2.0,2.0
2006,414U,all,4,3.9032258064516125,3.953278334969868
2006,414U,all,5,2.3437499999999996,3.148617878024578
2006,414U,all,2,1.9977802441731407,1.9988889917352366
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,414U,all,1,1.0,1.0
2006,415U,all,7,2.8928571428571432,4.293598148051941
2006,415U,all,17,6.0844444444444425,9.722992334706658
2006,415U,all,9,4.76470588235294,6.511113724663713
2006,415U,all,5,4.4326241134751765,4.681467408602417
2006,415U,all,4,2.9696969696969693,3.4302847818122495
2006,415U,all,3,1.9353806781829814,2.2832432975646784
2006,415U,all,2,1.6575342465753424,1.7967017416268891
2006,415U,all,1,1.0,1.0
2006,415U,all,2,1.2195121951219512,1.384145488461686
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,415U,all,1,1.0,1.0
2006,416U,all,5,3.8571428571428563,4.326748710922225
2006,416U,all,14,5.813953488372092,8.394317060962608
2006,416U,all,6,5.333333333333333,5.656854249492379
2006,416U,all,2,2.0,2.0
2006,416U,all,3,2.32258064516129,2.6106906257834304
2006,416U,all,3,2.7557251908396947,2.8765043926750717
2006,416U,all,2,1.6575342465753424,1.7967017416268891
2006,416U,all,2,1.8615384615384616,1.9260702242522327
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,2,2.0,2.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,416U,all,1,1.0,1.0
2006,417U,all,1,1.0,1.0
2006,417U,all,10,5.586206896551723,7.361322354413248
2006,417U,all,8,4.787234042553191,6.0611066605359065
2006,417U,all,4,4.0,4.0
2006,417U,all,3,1.488986784140969,1.8570277286173031
2006,417U,all,2,1.9086672879776327,1.9523364526192872
2006,417U,all,1,1.0,1.0
2006,417U,all,1,1.0,1.0
2006,417U,all,3,2.9648609077598835,2.982222054067891
2006,417U,all,1,1.0,1.0
2006,417U,all,1,1.0,1.0
2006,417U,all,1,1.0,1.0
2006,417U,all,4,3.9026548672566386,3.9487706875531554
2006,417U,all,1,1.0,1.0
2006,417U,all,1,1.0,1.0
2006,417U,all,1,1.0,1.0
2006,418U,all,2,1.9422632794457277,1.9703464572337879
2006,418U,all,8,4.571428571428571,5.851453119934638
2006,418U,all,6,3.2,4.221686740397734
2006,418U,all,5,4.247058823529413,4.635130346673234
2006,418U,all,3,2.32258064516129,2.6106906257834304
2006,418U,all,1,1.0,1.0
2006,418U,all,2,2.0,2.0
2006,418U,all,1,1.0,1.0
2006,418U,all,3,2.6199376947040496,2.7781465555554354
2006,418U,all,1,1.0,1.0
2006,418U,all,1,1.0,1.0
2006,418U,all,1,1.0,1.0
2006,418U,all,1,1.0,1.0
2006,418U,all,2,2.0,2.0
2006,418U,all,1,1.0,1.0
2006,418U,all,2,1.9489989462592203,1.9738887895854176
2006,418U,all,1,1.0,1.0
2006,418U,all,1,1.0,1.0
2006,418U,all,1,1.0,1.0
2006,419U,all,5,4.999999999999998,5.000000000000001
2006,419U,all,12,7.117647058823531,9.112699583403678
2006,419U,all,7,1.421316328854475,2.0590039231238286
2006,419U,all,2,2.0,2.0
2006,419U,all,1,1.0,1.0
2006,419U,all,1,1.0,1.0
2006,419U,all,2,1.975609756097561,1.9876669750024174
2006,419U,all,2,1.308108108108108,1.489301344683023
2006,419U,all,2,1.28,1.4575692649810903
2006,419U,all,1,1.0,1.0
2006,419U,all,1,1.0,1.0
2006,419U,all,1,1.0,1.0
2006,419U,all,1,1.0,1.0
2006,419U,all,1,1.0,1.0
2006,420U,all,3,2.6666666666666665,2.82842712474619
2006,420U,all,15,5.569536423841062,9.304054314838789
2006,420U,all,9,8.066666666666665,8.54923454974006
2006,420U,all,5,2.203730976926854,2.990428037631314
2006,420U,all,1,1.0,1.0
2006,420U,all,3,2.919191919191919,2.960114766564092
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,420U,all,1,1.0,1.0
2006,421U,all,0,Inf,1.0
2006,421U,all,15,8.802816901408448,11.51058659355908
2006,421U,all,7,2.151219512195122,3.3842654029976043
2006,421U,all,4,1.2443626323055683,1.5690065789994254
2006,421U,all,2,2.0,2.0
2006,421U,all,1,1.0,1.0
2006,421U,all,4,3.3694267515923575,3.6777572093392292
2006,421U,all,1,1.0,1.0
2006,421U,all,1,1.0,1.0
2006,421U,all,1,1.0,1.0
2006,421U,all,1,1.0,1.0
2006,421U,all,1,1.0,1.0
2006,421U,all,1,1.0,1.0
2006,422U,all,2,2.0,2.0
2006,422U,all,14,7.86046511627907,10.526635743824801
2006,422U,all,8,5.260869565217391,6.644491944224461
2006,422U,all,5,2.58968347010551,3.4027509253482013
2006,422U,all,2,1.975609756097561,1.9876669750024174
2006,422U,all,2,1.0444225074037514,1.110413467384501
2006,422U,all,4,2.4134078212290504,3.014515709928171
2006,422U,all,3,2.9696969696969693,2.984328363147378
2006,422U,all,1,1.0,1.0
2006,422U,all,1,1.0,1.0
2006,422U,all,1,1.0,1.0
2006,422U,all,1,1.0,1.0
2006,422U,all,1,1.0,1.0
2006,422U,all,1,1.0,1.0
2006,422U,all,1,1.0,1.0
2006,422U,all,1,1.0,1.0
2006,424U,all,5,4.999999999999998,5.000000000000001
2006,424U,all,17,3.570491803278688,7.667368101135659
2006,424U,all,4,1.942528735632184,2.5527107992820115
2006,424U,all,4,2.951219512195122,3.4099306026216323
2006,424U,all,2,1.4382022471910112,1.6202453123826384
2006,424U,all,3,2.7557251908396947,2.8765043926750717
2006,424U,all,1,1.0,1.0
2006,424U,all,3,2.349633251833741,2.636666968751966
2006,424U,all,1,1.0,1.0
2006,424U,all,2,1.9898477157360408,1.9949001250909348
2006,424U,all,2,1.898876404494382,1.9469780302238757
2006,424U,all,1,1.0,1.0
2006,424U,all,1,1.0,1.0
2006,424U,all,1,1.0,1.0
2006,424U,all,1,1.0,1.0
2006,424U,all,1,1.0,1.0
2006,424U,all,1,1.0,1.0
2006,424U,all,1,1.0,1.0
2006,424U,all,1,1.0,1.0
