YEAR,STRAT,protected_status,strata_richness,strata_simpson,strata_shannon
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,2,2.0,2.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,MCPR,0,1,1.0,1.0
2007,OFPR,0,0,Inf,1.0
2007,OFPR,0,19,18.999999999999982,18.999999999999996
2007,OFPR,0,6,6.000000000000002,6.0
2007,OFPR,0,2,2.0,2.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,3,3.000000000000001,2.9999999999999996
2007,OFPR,0,2,2.0,2.0
2007,OFPR,0,3,3.000000000000001,2.9999999999999996
2007,OFPR,0,2,2.0,2.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,2,2.0,2.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,2,2.0,2.0
2007,OFPR,0,2,2.0,2.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,OFPR,0,1,1.0,1.0
2007,FMLR,1,0,Inf,1.0
2007,FMLR,1,24,24.00000000000002,23.999999999999993
2007,FMLR,1,3,3.000000000000001,2.9999999999999996
2007,FMLR,1,4,4.0,4.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,2,2.0,2.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,3,3.000000000000001,2.9999999999999996
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,2,2.0,2.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,2,2.0,2.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,2,2.0,2.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,3,3.000000000000001,2.9999999999999996
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,2,2.0,2.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FMLR,1,1,1.0,1.0
2007,FSLR,1,0,Inf,1.0
2007,FSLR,1,28,28.000000000000014,27.999999999999986
2007,FSLR,1,3,2.9999999999999996,2.9999999999999996
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,4,4.0,4.0
2007,FSLR,1,3,3.000000000000001,2.9999999999999996
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,3,3.000000000000001,2.9999999999999996
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,2,2.0,2.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,FSLR,1,1,1.0,1.0
2007,HRRF,1,0,Inf,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,22,22.00000000000002,22.000000000000004
2007,HRRF,1,2,2.0,2.0
2007,HRRF,1,7,6.999999999999997,7.000000000000001
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,6,6.000000000000002,6.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,2,2.0,2.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,2,2.0,2.0
2007,HRRF,1,3,3.000000000000001,2.9999999999999996
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,2,2.0,2.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,2,2.0,2.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,2,2.0,2.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,HRRF,1,1,1.0,1.0
2007,INPR,1,0,Inf,1.0
2007,INPR,1,6,6.000000000000002,6.0
2007,INPR,1,2,2.0,2.0
2007,INPR,1,5,5.000000000000001,5.000000000000001
2007,INPR,1,2,2.0,2.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,7,6.4,6.727171322029715
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,2,1.5570934256055362,1.721632177609972
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,INPR,1,1,1.0,1.0
2007,MCPR,1,0,Inf,1.0
2007,MCPR,1,17,16.999999999999996,17.0
2007,MCPR,1,3,3.000000000000001,2.9999999999999996
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,6,6.000000000000002,6.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,MCPR,1,1,1.0,1.0
2007,OFPR,1,0,Inf,1.0
2007,OFPR,1,16,16.0,15.999999999999998
2007,OFPR,1,2,2.0,2.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,2,2.0,2.0
2007,OFPR,1,4,4.0,4.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,2,2.0,2.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,2,1.7664233576642336,1.8691641638195144
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,2,2.0,2.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,2,2.0,2.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,OFPR,1,1,1.0,1.0
2007,FDLR,all,0,Inf,1.0
2007,FDLR,all,19,18.999999999999982,18.999999999999996
2007,FDLR,all,14,14.000000000000007,13.999999999999996
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,3,3.000000000000001,2.9999999999999996
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,2,2.0,2.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,2,2.0,2.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,2,2.0,2.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
2007,FDLR,all,1,1.0,1.0
